VATTENID,MS_CD,EU_CD,VF,NAMN,LOKAL,Region,Ndatum1,DATUM1,Anno,KVALITET,BONETYP,NBONET,NpueBtotal,NpueBAbb,NpueBGäd,NpueBMör,NpueBRöd,Narter,Nrader,RT90X,RT90Y,S99TM_N,S99TM_E,WGS84_N,WGS84_E
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20140728,2014,Stand,Bnord12,40,20.39,20.39,0.00,0.00, ,1,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20150807,2015,Stand,Bnord12,40,21.63,21.60,0.00,0.03, ,2,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20160815,2016,Stand,Bnord12,40,21.03,21.03,0.00,0.00, ,1,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20170814,2017,Stand,Bnord12,40,18.43,18.39,0.03,0.00, ,2,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20180813,2018,Stand,Bnord12,40,24.29,24.29,0.00,0.00, ,1,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20190810,2019,Stand,Bnord12,40,29.60,29.60,0.00,0.00, ,1,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20200805,2020,Stand,Bnord12,40,25.01,25.01,0.00,0.00, ,1,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20210814,2021,Stand,Bnord12,40,27.04,27.01,0.03,0.00, ,2,3,6635320,1485710,6633396,530845,59.83709,15.55028
663532-148571,WA61007061,SE663532-148571,Y,Övre Skärsjön,Hela sjön,Södra,29,20220808,2022,Stand,Bnord12,40,25.36,25.36,0.00,0.00, ,1,3,6635320,1485710,6633396,530845,59.83709,15.55028
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,19960801,1996,Stand,Bnord12,32,28.49,17.65,0.06,7.70, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,19970804,1997,Stand,Bnord12,32,28.75,14.86,0.04,7.59, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20000717,2000,Stand,Bnord12,32,34.61,14.32,0.12,8.29, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20030819,2003,Stand,Bnord12,32,32.80,19.36,0.02,10.00, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20060810,2006,Stand,Bnord12,32,44.28,30.72,0.06,9.04, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20070806,2007,Stand,Bnord12,32,25.06,15.06,0.06,5.76, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20080803,2008,Stand,Bnord12,32,21.92,11.10,0.00,5.87, ,5,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20090803,2009,Stand,Bnord12,32,23.69,13.19,0.08,4.34, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20100816,2010,Stand,Bnord12,32,24.00,16.22,0.00,5.05, ,5,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20110810,2011,Stand,Bnord12,32,26.29,14.98,0.02,8.20, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20120815,2012,Stand,Bnord12,32,28.66,17.63,0.00,7.16, ,5,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20130802,2013,Stand,Bnord12,32,29.41,19.63,0.07,5.33, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20140804,2014,Stand,Bnord12,32,30.50,16.16,0.06,10.48, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20150814,2015,Stand,Bnord12,32,36.69,22.17,0.17,11.53, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20160822,2016,Stand,Bnord12,32,35.21,22.25,0.28,8.01, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20170821,2017,Stand,Bnord12,32,32.57,17.64,0.12,8.73, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20180820,2018,Stand,Bnord12,24,30.87,20.87,0.00,6.98, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20190817,2019,Stand,Bnord12,24,40.58,24.85,0.08,11.82, ,7,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20200811,2020,Stand,Bnord12,24,31.13,17.77,0.18,10.13, ,6,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20210820,2021,Stand,Bnord12,24,60.53,44.87,0.12,11.62, ,7,7,6641970,1493370,6640137,538420,59.89697,15.68668
664197-149337,WA79921026,SE664197-149337,Y,Dagarn,Hela sjön,Södra,21,20220815,2022,Stand,Bnord12,24,32.03,21.19,0.00,7.62, ,7,7,6641970,1493370,6640137,538420,59.89697,15.68668
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,19940722,1994,Stand,Bnord12,16,37.39,36.44, , ,0.95,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,19950730,1995,Stand,Bnord12,16,27.19,25.50, , ,1.69,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,19960729,1996,Stand,Bnord12,16,21.87,20.34, , ,1.53,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,19970731,1997,Stand,Bnord12,16,33.53,31.56, , ,1.97,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,19980815,1998,Stand,Bnord12,16,72.23,71.39, , ,0.76,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,19990806,1999,Stand,Bnord12,16,70.97,69.64, , ,1.26,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20000807,2000,Stand,Bnord12,16,24.98,23.68, , ,0.87,5,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20010728,2001,Stand,Bnord12,16,28.60,28.17, , ,0.39,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20020728,2002,Stand,Bnord12,16,12.62,12.19, , ,0.39,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20030817,2003,Stand,Bnord12,16,58.78,57.88, , ,0.90,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20040816,2004,Stand,Bnord12,16,37.71,35.35, , ,2.24,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20050717,2005,Stand,Bnord12,16,25.58,23.93, , ,1.53,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20060723,2006,Stand,Bnord12,16,46.77,45.57, , ,1.04,4,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20070725,2007,Stand,Bnord12,16,29.40,28.12, , ,1.28,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20080723,2008,Stand,Bnord12,16,20.54,19.04, , ,1.45,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20090724,2009,Stand,Bnord12,16,27.15,25.92, , ,1.14,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20100804,2010,Stand,Bnord12,16,18.50,17.25, , ,1.25,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20110731,2011,Stand,Bnord12,16,19.42,18.40, , ,1.02,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20120806,2012,Stand,Bnord12,16,20.84,19.38, , ,1.46,2,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20130722,2013,Stand,Bnord12,16,24.30,23.64, , ,0.58,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20150801,2015,Stand,Bnord12,16,26.22,25.64, , ,0.55,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20170806,2017,Stand,Bnord12,16,24.57,23.69, , ,0.76,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20190805,2019,Stand,Bnord12,16,37.35,36.79, , ,0.51,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664620-148590,WA76489320,NW664611-148550,N,Västra Skälsjön,Hela sjön,Södra,24,20210809,2021,Stand,Bnord12,16,36.01,35.31, , ,0.52,3,5,6646200,1485900,6644274,530902,59.93475,15.55294
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20070713,2007,Stand,Bnord12,16,28.00,19.50,0.19,4.56, ,5,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20120820,2012,Stand,Bnord12,16,30.63,25.44,0.06,3.81, ,5,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20150804,2015,Stand,Bnord12,16,45.13,30.88,0.19,8.13, ,4,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20160808,2016,Stand,Bnord12,16,40.19,29.94,0.00,6.63, ,3,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20170712,2017,Stand,Bnord12,16,38.56,28.44,0.25,6.56, ,4,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20180730,2018,Stand,Bnord12,16,39.75,30.44,0.19,8.25, ,4,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20190711,2019,Stand,Bnord12,16,37.38,30.44,0.00,5.25, ,4,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20200709,2020,Stand,Bnord12,16,27.69,19.31,0.06,6.81, ,4,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20210629,2021,Stand,Bnord12,16,34.06,27.19,0.31,5.75, ,4,5,6647150,1514000,6645565,558978,59.94328,16.05560
664715-151400,WA87061741,NW664774-151407,N,Märrsjön,Hela sjön,Södra,10,20220706,2022,Stand,Bnord12,16,26.81,18.50,0.13,7.56, ,4,5,6647150,1514000,6645565,558978,59.94328,16.05560
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20070712,2007,Stand,Bnord12,16,32.52,21.58,0.02,10.92, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20080711,2008,Stand,Bnord12,16,41.50,25.32,0.01,16.17, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20090712,2009,Stand,Bnord12,16,46.48,25.72,0.00,20.76, ,2,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20100718,2010,Stand,Bnord12,16,34.88,24.03,0.18,10.67, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20110808,2011,Stand,Bnord12,16,47.06,24.27,0.22,22.57, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20120813,2012,Stand,Bnord12,16,43.85,17.09,0.00,26.76, ,2,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20130723,2013,Stand,Bnord12,16,42.14,18.59,0.00,23.55, ,2,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20140725,2014,Stand,Bnord12,16,75.58,33.78,0.14,41.66, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20150727,2015,Stand,Bnord12,16,30.91,13.46,0.01,17.44, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20160724,2016,Stand,Bnord12,16,105.41,62.07,0.14,43.20, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20170824,2017,Stand,Bnord12,16,59.95,23.26,0.00,36.69, ,2,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20180824,2018,Stand,Bnord12,16,41.66,14.95,0.00,26.71, ,2,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20190817,2019,Stand,Bnord12,16,46.52,17.73,0.00,28.79, ,2,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20200817,2020,Stand,Bnord12,16,77.45,29.09,0.00,48.36, ,2,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20210826,2021,Stand,Bnord12,16,30.72,14.67,0.14,15.91, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
666268-142230,WA70203019,NW666191-142252,N,Skifsen,Hela sjön,Norra,16,20220822,2022,Stand,Bnord12,16,52.40,17.49,0.18,34.74, ,3,3,6662680,1422300,6659970,467134,60.07553,14.40940
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,19940715,1994,Stand,Bnord12,16,14.14,0.05, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,19950711,1995,Stand,Bnord12,16,22.43,0.11, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,19960721,1996,Stand,Bnord12,16,4.95,0.59, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,19970825,1997,Stand,Bnord12,16,12.25,8.72, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,19980802,1998,Stand,Bnord12,16,16.62,14.52, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,19990720,1999,Stand,Bnord12,16,15.23,14.69, ,0.00, ,2,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20000814,2000,Stand,Bnord12,16,10.35,9.72, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20010808,2001,Stand,Bnord12,16,7.52,7.06, ,0.00, ,2,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20020811,2002,Stand,Bnord12,16,7.63,7.43, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20030803,2003,Stand,Bnord12,16,10.54,9.47, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20040722,2004,Stand,Bnord12,16,10.80,9.45, ,0.00, ,4,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20050805,2005,Stand,Bnord12,16,7.45,7.00, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20060810,2006,Stand,Bnord12,16,8.21,7.85, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20070712,2007,Stand,Bnord12,16,16.16,15.94, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20080711,2008,Stand,Bnord12,16,13.03,12.74, ,0.00, ,2,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20090806,2009,Stand,Bnord12,16,5.33,4.72, ,0.00, ,4,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20100722,2010,Stand,Bnord12,16,9.24,8.86, ,0.00, ,2,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20110811,2011,Stand,Bnord12,16,11.40,11.18, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20120810,2012,Stand,Bnord12,16,6.53,6.20, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20140813,2014,Stand,Bnord12,16,8.64,8.14, ,0.00, ,2,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20160808,2016,Stand,Bnord12,16,6.67,6.56, ,0.00, ,4,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20180802,2018,Stand,Bnord12,16,12.53,12.34, ,0.05, ,4,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20200719,2020,Stand,Bnord12,16,6.81,6.08, ,0.00, ,3,6,6702750,1460520,6700465,504802,60.44061,15.08802
670275-146052,WA89222377,SE670275-146052,Y,Tryssjön,Hela sjön,Norra,24,20220819,2022,Stand,Bnord12,16,13.22,11.90, ,0.73, ,4,6,6702750,1460520,6700465,504802,60.44061,15.08802
674570-141911,WA24280365,NW674570-141911,N,Rädsjön,Hela sjön,Norra,16,20070715,2007,Stand,Bnord12,24,24.59,21.83, , ,0.92,4,4,6745700,1419110,6742906,462930,60.81978,14.31844
674570-141911,WA24280365,NW674570-141911,N,Rädsjön,Hela sjön,Norra,16,20080714,2008,Stand,Bnord12,24,18.53,15.90, , ,1.17,4,4,6745700,1419110,6742906,462930,60.81978,14.31844
